Person_Age,Person_Income,Loan_Amount,Credit_Score,Years_at_Job,Existing_Loans,Education_Level,Home_Ownership,Default_Next_Month,Application_Source,Application_ID
39,103100.0,8131,439,29,0,PhD,Rent,0,Web_Portal,APP-2874
89,101120.0,45097,572,4,3,PhD,Rent,0,Web_Portal,APP-9516
44,75037.0,42484,452,5,3,Master,Mortgage,0,Web_Portal,APP-6270
26,139133.0,22922,698,21,2,Master,Rent,0,Web_Portal,APP-6096
52,150436.0,20648,796,29,3,Bachelor,Rent,0,Web_Portal,APP-3904
23,24131.0,44402,498,29,2,Bachelor,Rent,0,Web_Portal,APP-1570
50,114315.0,15147,450,38,0,Bachelor,Own,0,Web_Portal,APP-2448
54,118812.0,40889,514,35,0,Master,Mortgage,0,Web_Portal,APP-6964
37,198352.0,15783,402,4,1,Bachelor,Own,0,Web_Portal,APP-7242
89,,9601,384,21,4,Bachelor,Rent,0,Web_Portal,APP-7347
50,166293.0,18061,370,12,4,High School,Mortgage,1,Web_Portal,APP-8874
19,56994.0,33748,660,29,3,High School,Rent,0,Web_Portal,APP-10816
44,82059.0,38669,660,15,0,High School,Mortgage,0,Web_Portal,APP-4226
84,171409.0,13778,389,17,4,High School,Rent,1,Web_Portal,APP-10744
39,166918.0,41730,700,33,0,High School,Rent,0,Web_Portal,APP-4978
52,153627.0,32404,400,31,2,Master,Own,0,Web_Portal,APP-5383
47,45221.0,38293,565,32,2,Master,Rent,1,Web_Portal,APP-8856
42,,12829,466,5,1,Bachelor,Own,0,Web_Portal,APP-4539
86,88456.0,45594,818,11,1,Master,Own,1,Web_Portal,APP-6682
73,32644.0,13568,429,39,2,PhD,Own,0,Web_Portal,APP-3827
46,108091.0,21929,529,30,1,High School,Mortgage,0,Web_Portal,APP-8658
43,88038.0,41584,336,29,1,Bachelor,Own,1,Web_Portal,APP-5996
88,193497.0,24886,814,9,0,Bachelor,Own,1,Web_Portal,APP-2338
73,28367.0,47129,687,37,4,Bachelor,Rent,1,Web_Portal,APP-4262
53,89283.0,17653,609,4,0,High School,Own,1,Web_Portal,APP-7386
72,26028.0,44562,716,31,0,Bachelor,Mortgage,1,Web_Portal,APP-8951
83,54986.0,19069,349,39,2,Bachelor,Mortgage,1,Legacy_System,APP-1650
18,129097.0,14795,507,34,1,High School,Mortgage,0,Web_Portal,APP-3902
52,152154.0,5909,827,28,0,Bachelor,Mortgage,0,Web_Portal,APP-3258
34,186804.0,25039,818,28,2,High School,Own,0,Web_Portal,APP-8402
24,126664.0,13332,620,34,4,PhD,Rent,0,Web_Portal,APP-4521
24,29966.0,17608,798,4,1,High School,Rent,0,Web_Portal,APP-3730
43,112945.0,24183,741,1,2,Master,Rent,0,Web_Portal,APP-6496
24,161545.0,12084,636,27,2,Master,Rent,0,Web_Portal,APP-5478
66,183860.0,35263,438,21,4,Bachelor,Rent,1,Web_Portal,APP-2596
88,116242.0,7173,710,23,0,Bachelor,Mortgage,0,Web_Portal,APP-8066
45,157138.0,8405,774,1,4,Bachelor,Own,0,Web_Portal,APP-3584
18,31628.0,12631,450,32,2,High School,Own,1,Web_Portal,APP-6441
72,174093.0,16175,553,34,4,High School,Rent,0,Web_Portal,APP-4196
87,175958.0,44773,697,8,4,High School,Mortgage,0,Web_Portal,APP-9523
40,171725.0,36747,802,24,4,Master,Mortgage,0,Web_Portal,APP-8682
35,130174.0,34557,568,38,1,High School,Own,0,Web_Portal,APP-6376
20,38830.0,28702,474,6,3,Master,Own,1,Web_Portal,APP-2258
67,185625.0,11154,727,3,3,Master,Own,0,Web_Portal,APP-6277
46,94135.0,30743,398,13,0,Bachelor,Mortgage,0,Web_Portal,APP-1991
85,100382.0,34738,819,10,3,High School,Rent,1,Web_Portal,APP-4504
69,128886.0,42587,608,39,2,Master,Mortgage,0,Web_Portal,APP-1113
71,90210.0,31922,546,28,0,High School,Own,0,Web_Portal,APP-1919
39,95205.0,45533,413,37,4,PhD,Mortgage,0,Web_Portal,APP-3509
89,,44179,356,25,4,Master,Mortgage,0,Web_Portal,APP-10404
18,132468.0,37091,584,30,3,PhD,Mortgage,0,Web_Portal,APP-1165
80,188990.0,47973,732,27,1,PhD,Own,1,Web_Portal,APP-6263
67,,11645,518,27,1,High School,Rent,0,Web_Portal,APP-5603
88,,46096,343,32,1,High School,Mortgage,0,Web_Portal,APP-1949
33,92832.0,30572,660,2,1,Master,Rent,0,Web_Portal,APP-5594
29,127721.0,10139,522,34,4,Bachelor,Own,0,Web_Portal,APP-6727
72,160377.0,43786,432,15,1,PhD,Mortgage,0,Web_Portal,APP-4770
57,135795.0,5685,682,30,1,PhD,Rent,0,Web_Portal,APP-3506
83,86236.0,46995,701,33,4,Bachelor,Own,0,Web_Portal,APP-6107
21,47293.0,44882,518,23,1,High School,Own,0,Web_Portal,APP-3850
68,147872.0,23797,530,21,2,Master,Own,0,Web_Portal,APP-7485
72,82726.0,22559,824,29,0,High School,Mortgage,1,Web_Portal,APP-6362
45,154395.0,20728,712,7,2,High School,Mortgage,0,Web_Portal,APP-8442
80,142668.0,32171,510,7,1,High School,Own,1,Web_Portal,APP-5446
31,192934.0,34067,544,1,2,Bachelor,Rent,0,Web_Portal,APP-5460
45,81049.0,45505,445,5,1,Master,Own,0,Web_Portal,APP-10513
42,116190.0,48673,337,21,1,Bachelor,Own,0,Web_Portal,APP-3505
18,85516.0,7294,766,31,1,Bachelor,Mortgage,0,Web_Portal,APP-2114
18,108260.0,44362,441,21,0,Bachelor,Mortgage,0,Web_Portal,APP-9397
60,117077.0,15102,727,38,1,Bachelor,Own,0,Web_Portal,APP-1298
18,106755.0,37294,347,3,3,Master,Own,0,Web_Portal,APP-2675
51,117375.0,38965,347,25,2,Bachelor,Rent,0,Web_Portal,APP-4347
82,,25520,795,34,1,High School,Rent,0,Web_Portal,APP-3735
26,,27281,399,12,3,Master,Own,0,Web_Portal,APP-8819
61,160892.0,19565,389,17,4,PhD,Mortgage,1,Web_Portal,APP-5988
64,104480.0,7263,598,6,3,High School,Mortgage,0,Web_Portal,APP-10894
25,23476.0,40768,647,1,1,PhD,Own,0,Web_Portal,APP-6817
57,191783.0,20887,491,25,2,High School,Own,1,Web_Portal,APP-5325
84,30015.0,16605,325,1,0,High School,Rent,1,Web_Portal,APP-7719
52,84927.0,29645,708,15,4,Master,Own,0,Web_Portal,APP-9786
30,53087.0,14607,315,34,2,Master,Rent,0,Web_Portal,APP-5550
18,156279.0,23407,530,7,3,Bachelor,Mortgage,0,Web_Portal,APP-9572
45,94525.0,3425,694,1,2,Bachelor,Rent,0,Web_Portal,APP-8847
47,101748.0,32568,393,6,0,High School,Own,1,Web_Portal,APP-3103
29,61150.0,25844,734,17,3,Bachelor,Own,0,Web_Portal,APP-6813
66,180624.0,41029,424,28,1,PhD,Rent,0,Web_Portal,APP-10104
40,69455.0,29923,679,8,4,Master,Mortgage,0,Web_Portal,APP-8453
84,162127.0,28660,824,1,2,High School,Mortgage,0,Web_Portal,APP-2837
72,158138.0,3631,649,25,4,Master,Own,1,Web_Portal,APP-8902
82,36321.0,28331,575,33,3,PhD,Rent,0,Web_Portal,APP-9318
77,38706.0,35573,362,13,0,Bachelor,Mortgage,0,Web_Portal,APP-9723
82,94420.0,32607,369,6,2,High School,Own,0,Web_Portal,APP-1607
38,26073.0,13221,590,7,3,High School,Own,0,Web_Portal,APP-9374
38,44281.0,27866,499,3,2,PhD,Own,1,Web_Portal,APP-2093
54,29297.0,40387,301,36,1,Bachelor,Mortgage,1,Web_Portal,APP-7387
77,144534.0,27455,482,30,2,Master,Mortgage,0,Web_Portal,APP-7505
34,173191.0,14617,520,25,2,High School,Mortgage,0,Web_Portal,APP-9964
33,74459.0,48461,660,35,0,High School,Own,0,Legacy_System,APP-5487
73,78499.0,4621,694,16,1,High School,Rent,0,Web_Portal,APP-1160
48,126034.0,23118,677,19,1,Bachelor,Own,0,Web_Portal,APP-1203
22,43641.0,32305,667,16,2,High School,Mortgage,0,Web_Portal,APP-8040
68,81794.0,5808,388,3,2,PhD,Mortgage,0,Web_Portal,APP-6893
39,103460.0,17972,816,19,3,High School,Mortgage,0,Web_Portal,APP-5933
56,121140.0,17631,630,33,0,High School,Rent,0,Web_Portal,APP-3934
65,26774.0,22639,434,2,4,Master,Mortgage,0,Web_Portal,APP-8322
26,185369.0,19837,579,3,3,Master,Rent,0,Web_Portal,APP-3435
63,155678.0,39751,640,26,4,Bachelor,Own,0,Web_Portal,APP-2230
52,144939.0,40442,359,30,0,High School,Own,0,Web_Portal,APP-9675
51,86836.0,14891,683,35,2,High School,Rent,0,Web_Portal,APP-4046
69,28826.0,11273,505,39,4,Master,Rent,0,Web_Portal,APP-10654
43,158663.0,20944,709,8,0,High School,Mortgage,0,Web_Portal,APP-9419
21,143670.0,14409,704,30,3,PhD,Rent,0,Web_Portal,APP-8666
75,104845.0,21856,676,38,4,High School,Rent,0,Web_Portal,APP-7407
84,,25043,846,3,1,Bachelor,Mortgage,0,Web_Portal,APP-5251
44,119251.0,16930,762,20,3,PhD,Mortgage,0,Web_Portal,APP-6577
53,120834.0,22823,492,16,3,Bachelor,Rent,0,Web_Portal,APP-4293
45,36208.0,28762,647,16,2,Master,Rent,0,Web_Portal,APP-5034
85,183189.0,39390,819,0,0,High School,Mortgage,0,Legacy_System,APP-9112
84,25769.0,6361,764,16,4,PhD,Rent,1,Web_Portal,APP-5290
25,181412.0,43861,593,15,3,Master,Mortgage,0,Web_Portal,APP-5334
85,61559.0,14390,805,1,2,High School,Rent,0,Web_Portal,APP-6931
48,139006.0,31397,612,13,0,Bachelor,Mortgage,1,Web_Portal,APP-4877
39,49379.0,24838,788,14,4,Master,Mortgage,0,Web_Portal,APP-6428
86,195725.0,27088,585,33,1,High School,Mortgage,0,Web_Portal,APP-5753
21,28752.0,7221,365,29,3,High School,Rent,0,Web_Portal,APP-5886
53,198181.0,25088,636,11,4,High School,Mortgage,0,Web_Portal,APP-1857
89,55191.0,23773,670,36,4,PhD,Own,0,Web_Portal,APP-9233
38,38101.0,22116,776,19,3,Master,Mortgage,0,Web_Portal,APP-9375
52,114825.0,17769,677,1,1,Bachelor,Rent,1,Web_Portal,APP-3561
20,36490.0,19936,514,0,4,Bachelor,Own,0,Web_Portal,APP-4801
28,43301.0,6335,452,14,3,PhD,Mortgage,0,Web_Portal,APP-3640
86,107469.0,38757,815,13,1,Bachelor,Rent,0,Web_Portal,APP-10663
64,159201.0,49867,389,36,2,Master,Mortgage,0,Web_Portal,APP-5490
80,67963.0,48930,790,37,1,PhD,Own,1,Web_Portal,APP-3347
70,57081.0,30179,373,2,3,PhD,Rent,0,Web_Portal,APP-1649
76,120932.0,40646,536,10,4,Bachelor,Mortgage,0,Web_Portal,APP-3781
63,198810.0,17908,453,2,2,PhD,Rent,0,Web_Portal,APP-6652
89,46691.0,4709,338,29,0,PhD,Mortgage,0,Web_Portal,APP-9543
84,46622.0,46261,679,9,2,PhD,Own,1,Web_Portal,APP-9677
63,85958.0,48852,525,33,2,Bachelor,Rent,0,Web_Portal,APP-7433
20,47738.0,17310,432,22,4,Bachelor,Rent,0,Web_Portal,APP-1615
69,152974.0,18259,825,15,3,Bachelor,Rent,0,Web_Portal,APP-9448
38,142819.0,42715,459,9,2,PhD,Own,0,Web_Portal,APP-3575
23,36259.0,16915,492,15,2,PhD,Mortgage,0,Web_Portal,APP-1053
89,165378.0,22668,624,34,4,PhD,Own,0,Web_Portal,APP-4340
70,48704.0,2890,843,14,4,Master,Rent,1,Web_Portal,APP-8037
65,195600.0,25394,637,39,2,High School,Rent,0,Web_Portal,APP-2705
88,196805.0,33947,839,22,4,PhD,Own,0,Web_Portal,APP-10060
30,23244.0,19228,387,29,2,PhD,Mortgage,0,Web_Portal,APP-10352
58,158307.0,42534,342,10,3,Bachelor,Own,0,Web_Portal,APP-2493
55,97760.0,25053,562,32,1,Master,Own,0,Web_Portal,APP-10963
43,39514.0,20794,341,38,1,Master,Mortgage,1,Web_Portal,APP-6632
79,177711.0,1826,527,29,3,PhD,Rent,1,Web_Portal,APP-1803
86,193998.0,21454,652,20,0,High School,Mortgage,0,Web_Portal,APP-5953
54,61477.0,22526,813,25,0,Bachelor,Rent,0,Web_Portal,APP-7933
57,20757.0,32531,448,39,1,Bachelor,Own,0,Legacy_System,APP-8104
25,153909.0,16795,522,33,3,Master,Own,1,Web_Portal,APP-1990
54,128049.0,46335,659,15,1,High School,Mortgage,0,Web_Portal,APP-3774
53,78765.0,37508,353,26,3,High School,Mortgage,0,Web_Portal,APP-8470
75,152223.0,10190,582,35,4,Bachelor,Own,0,Web_Portal,APP-7419
38,74486.0,35527,761,24,0,Bachelor,Mortgage,1,Web_Portal,APP-4513
62,128592.0,28841,369,6,2,Bachelor,Mortgage,0,Web_Portal,APP-6478
75,165100.0,49266,559,22,3,Bachelor,Rent,0,Web_Portal,APP-9400
37,157625.0,47980,568,30,1,Bachelor,Rent,0,Web_Portal,APP-1219
31,,16289,412,2,1,High School,Own,0,Legacy_System,APP-7969
57,158183.0,9827,409,15,4,High School,Rent,0,Web_Portal,APP-2288
55,54579.0,25721,753,21,0,PhD,Own,0,Web_Portal,APP-4163
53,,33390,633,23,1,High School,Mortgage,0,Web_Portal,APP-5678
37,80263.0,18865,757,0,2,High School,Rent,0,Web_Portal,APP-3618
18,157014.0,27765,305,9,1,Bachelor,Own,0,Web_Portal,APP-4612
77,149544.0,4205,417,11,0,Master,Rent,0,Web_Portal,APP-1043
43,98488.0,49345,477,22,4,Master,Rent,0,Web_Portal,APP-9094
62,187893.0,12780,590,4,3,Master,Own,1,Web_Portal,APP-9372
46,132529.0,32535,306,27,4,Bachelor,Mortgage,1,Web_Portal,APP-4792
55,72627.0,36018,699,0,1,Master,Mortgage,0,Web_Portal,APP-4571
38,162063.0,9511,623,3,0,High School,Rent,1,Web_Portal,APP-10980
62,174473.0,45160,418,5,0,PhD,Rent,0,Web_Portal,APP-2503
34,141657.0,15075,537,14,1,High School,Mortgage,0,Web_Portal,APP-6556
50,83253.0,42864,533,19,0,Master,Rent,0,Web_Portal,APP-10830
86,105186.0,33118,666,31,1,PhD,Own,0,Web_Portal,APP-4439
72,182586.0,24816,374,30,4,Bachelor,Own,0,Web_Portal,APP-2892
73,184649.0,16345,512,13,2,Bachelor,Mortgage,0,Legacy_System,APP-10323
89,198666.0,27850,842,28,4,High School,Own,0,Web_Portal,APP-6255
40,73817.0,32270,777,9,0,High School,Mortgage,0,Legacy_System,APP-2955
35,148886.0,4909,375,27,1,PhD,Own,1,Web_Portal,APP-6167
21,70528.0,5424,690,15,1,Master,Mortgage,1,Web_Portal,APP-5814
35,122207.0,35626,533,27,4,High School,Own,1,Web_Portal,APP-7264
70,192407.0,37119,691,27,1,Bachelor,Rent,0,Web_Portal,APP-2505
59,110810.0,36117,805,32,0,High School,Mortgage,0,Web_Portal,APP-1670
52,30019.0,14332,667,6,2,Master,Mortgage,1,Web_Portal,APP-9907
42,188899.0,37530,664,7,3,Master,Rent,0,Web_Portal,APP-8055
63,172110.0,37232,428,31,2,Master,Mortgage,0,Web_Portal,APP-1897
34,138181.0,15245,687,12,1,Master,Own,0,Web_Portal,APP-7178
36,54364.0,5025,751,3,0,Bachelor,Mortgage,1,Web_Portal,APP-3666
28,61230.0,29554,518,28,4,High School,Rent,1,Web_Portal,APP-4193
84,169022.0,16772,398,38,2,Bachelor,Own,0,Web_Portal,APP-3890
48,104834.0,25877,718,4,0,High School,Mortgage,0,Web_Portal,APP-8773
81,138632.0,31370,669,1,3,High School,Mortgage,0,Web_Portal,APP-3621
50,156243.0,4911,507,10,4,High School,Mortgage,1,Web_Portal,APP-7008
75,36057.0,11070,670,3,0,High School,Mortgage,0,Web_Portal,APP-6956
89,119143.0,19313,454,9,4,Bachelor,Mortgage,0,Web_Portal,APP-1002
23,121165.0,10337,378,30,4,Master,Rent,0,Web_Portal,APP-3370
53,123693.0,48373,589,21,0,High School,Rent,0,Web_Portal,APP-8914
89,34239.0,7602,825,5,4,PhD,Rent,0,Web_Portal,APP-2769
19,173609.0,37555,551,16,0,High School,Mortgage,1,Legacy_System,APP-9506
45,147873.0,11786,789,15,0,Master,Rent,0,Web_Portal,APP-7025
64,92793.0,17757,702,13,2,High School,Rent,0,Web_Portal,APP-1531
25,160934.0,22431,399,20,0,PhD,Own,0,Web_Portal,APP-9724
21,110982.0,12703,344,33,1,Bachelor,Rent,0,Web_Portal,APP-9649
68,,5174,369,10,2,PhD,Own,1,Web_Portal,APP-8873
25,,3950,774,30,1,PhD,Own,0,Web_Portal,APP-9890
84,142734.0,33626,622,8,3,PhD,Own,1,Web_Portal,APP-4120
58,96820.0,36475,522,7,2,Master,Mortgage,0,Web_Portal,APP-10022
81,182217.0,34674,759,26,3,PhD,Rent,0,Web_Portal,APP-1731
79,82497.0,8297,703,6,1,Bachelor,Mortgage,0,Web_Portal,APP-4406
68,72442.0,6848,727,2,3,High School,Rent,0,Legacy_System,APP-3339
62,133591.0,8690,836,14,3,PhD,Rent,0,Web_Portal,APP-6967
42,194953.0,18522,760,11,2,Master,Own,0,Web_Portal,APP-7580
64,117289.0,44847,661,15,2,Master,Mortgage,0,Web_Portal,APP-3565
61,,26327,770,32,1,Bachelor,Mortgage,0,Web_Portal,APP-8726
79,174580.0,40433,344,30,3,PhD,Rent,0,Web_Portal,APP-8820
87,45223.0,18217,669,35,2,PhD,Rent,0,Legacy_System,APP-7713
38,102757.0,46176,681,11,4,PhD,Own,0,Web_Portal,APP-7995
80,177907.0,17818,767,38,0,High School,Mortgage,0,Web_Portal,APP-7942
52,81457.0,28740,614,31,2,Master,Mortgage,1,Web_Portal,APP-8794
24,136721.0,49256,351,6,4,PhD,Own,0,Web_Portal,APP-9975
67,144555.0,33162,330,17,4,High School,Mortgage,0,Web_Portal,APP-2255
61,160500.0,3288,540,14,2,High School,Own,0,Web_Portal,APP-3104
28,,34763,544,22,1,High School,Own,0,Web_Portal,APP-7734
55,45402.0,49703,600,7,0,Bachelor,Mortgage,0,Web_Portal,APP-10778
62,131578.0,5755,404,31,0,High School,Own,1,Legacy_System,APP-7224
39,114135.0,47205,508,31,3,Master,Own,0,Web_Portal,APP-10150
29,136130.0,45630,686,3,3,PhD,Mortgage,0,Web_Portal,APP-5994
72,116093.0,6584,623,5,3,PhD,Mortgage,0,Web_Portal,APP-9969
32,43439.0,14156,436,7,4,High School,Rent,0,Web_Portal,APP-7839
69,128621.0,8068,446,36,3,High School,Own,0,Web_Portal,APP-6057
24,107601.0,11429,562,11,2,High School,Rent,0,Web_Portal,APP-6846
23,84482.0,2581,670,17,1,Master,Rent,0,Web_Portal,APP-5434
37,196173.0,47059,708,20,1,Master,Own,0,Web_Portal,APP-4484
25,88917.0,12990,386,1,2,Master,Own,0,Web_Portal,APP-10493
19,,24877,724,21,3,Master,Mortgage,0,Web_Portal,APP-6318
57,162552.0,38548,531,32,3,Master,Own,1,Web_Portal,APP-4816
25,104217.0,45867,785,19,3,Master,Mortgage,0,Web_Portal,APP-6729
43,31675.0,36313,496,34,2,PhD,Own,0,Legacy_System,APP-9903
21,52191.0,39877,508,25,0,High School,Rent,0,Web_Portal,APP-8840
18,81265.0,26078,367,34,2,Bachelor,Rent,0,Web_Portal,APP-10889
74,165107.0,36092,632,7,1,PhD,Mortgage,0,Web_Portal,APP-2621
36,58570.0,8461,400,17,1,PhD,Mortgage,0,Web_Portal,APP-10423
20,36708.0,43807,555,36,2,Bachelor,Own,0,Web_Portal,APP-7307
54,142636.0,22691,765,2,4,Bachelor,Own,0,Web_Portal,APP-10304
55,31338.0,35250,750,35,0,High School,Mortgage,0,Web_Portal,APP-9902
28,117204.0,38278,379,9,3,Bachelor,Own,0,Web_Portal,APP-2096
68,186243.0,33700,303,10,0,Bachelor,Own,0,Web_Portal,APP-9057
54,163751.0,5069,317,0,1,Bachelor,Rent,0,Web_Portal,APP-10481
32,48088.0,44408,324,7,2,PhD,Mortgage,0,Web_Portal,APP-3463
49,22808.0,32103,359,36,2,PhD,Mortgage,0,Web_Portal,APP-9289
38,95976.0,37489,325,27,1,PhD,Mortgage,0,Web_Portal,APP-2788
55,159344.0,45649,384,16,0,High School,Rent,0,Web_Portal,APP-1250
75,184645.0,46002,671,39,4,High School,Mortgage,0,Web_Portal,APP-10926
65,150153.0,44639,581,0,4,Bachelor,Rent,1,Web_Portal,APP-7191
80,175024.0,10550,469,23,0,Master,Own,1,Web_Portal,APP-10650
37,150016.0,1856,312,20,1,PhD,Mortgage,1,Web_Portal,APP-1192
52,,7287,417,39,1,Bachelor,Mortgage,1,Web_Portal,APP-1820
85,122373.0,29002,595,30,2,High School,Mortgage,0,Web_Portal,APP-10627
59,175904.0,18195,447,30,1,Bachelor,Mortgage,1,Web_Portal,APP-6714
48,78001.0,36947,578,30,3,PhD,Mortgage,0,Web_Portal,APP-8195
30,190002.0,15837,510,38,2,PhD,Mortgage,0,Web_Portal,APP-6715
85,,43448,584,2,2,Master,Rent,0,Web_Portal,APP-5400
76,31320.0,9151,546,28,0,Master,Mortgage,1,Web_Portal,APP-10290
82,35993.0,11868,437,19,2,Master,Own,0,Web_Portal,APP-6388
69,167159.0,4321,657,28,3,Bachelor,Mortgage,0,Web_Portal,APP-5166
49,134441.0,5840,402,39,0,PhD,Mortgage,0,Web_Portal,APP-5951
20,191250.0,43864,399,30,2,PhD,Own,0,Web_Portal,APP-3687
88,97982.0,33988,824,38,2,Bachelor,Own,0,Web_Portal,APP-5390
40,151895.0,6736,465,7,0,Master,Rent,1,Web_Portal,APP-6860
27,182308.0,49599,641,36,3,High School,Rent,1,Web_Portal,APP-6981
75,30273.0,36331,802,3,2,Master,Rent,1,Web_Portal,APP-5927
75,87957.0,34124,390,35,0,High School,Own,0,Web_Portal,APP-7735
52,129513.0,6372,519,19,2,High School,Mortgage,1,Web_Portal,APP-3607
87,124448.0,24513,785,24,2,High School,Mortgage,0,Web_Portal,APP-8466
38,,25776,788,9,3,High School,Mortgage,0,Web_Portal,APP-1238
67,102632.0,26985,309,1,3,Bachelor,Own,0,Web_Portal,APP-5015
27,178337.0,33074,621,8,3,High School,Rent,1,Web_Portal,APP-10262
66,43027.0,15778,678,24,3,Bachelor,Rent,0,Web_Portal,APP-3977
29,114240.0,6585,348,37,2,Bachelor,Mortgage,0,Web_Portal,APP-6712
25,84578.0,4216,371,21,4,Master,Own,1,Web_Portal,APP-10856
71,87875.0,3214,513,27,0,Master,Rent,1,Web_Portal,APP-6473
68,142196.0,34517,642,21,1,High School,Mortgage,0,Web_Portal,APP-1945
19,192304.0,34453,407,27,2,PhD,Mortgage,0,Web_Portal,APP-9251
45,93065.0,1835,543,14,0,Master,Rent,0,Web_Portal,APP-8681
74,168748.0,24694,786,39,4,PhD,Rent,0,Web_Portal,APP-6097
43,24318.0,9527,503,8,1,Master,Mortgage,0,Web_Portal,APP-7805
30,32651.0,40573,563,39,2,Master,Own,0,Web_Portal,APP-6803
56,130853.0,44420,790,5,1,Master,Mortgage,0,Web_Portal,APP-4552
58,164749.0,17347,724,39,2,PhD,Rent,0,Web_Portal,APP-10969
53,21908.0,3694,635,19,1,Master,Own,0,Web_Portal,APP-4360
46,71714.0,5375,637,20,1,Bachelor,Own,0,Web_Portal,APP-9249
26,160638.0,28488,311,9,2,Master,Own,0,Web_Portal,APP-3410
34,121041.0,46522,624,35,2,Bachelor,Mortgage,1,Web_Portal,APP-5507
88,41157.0,42723,461,2,0,High School,Own,0,Web_Portal,APP-9462
57,164084.0,32051,608,32,0,Master,Mortgage,0,Web_Portal,APP-4982
54,95948.0,1535,771,14,3,High School,Mortgage,1,Web_Portal,APP-1146
40,103452.0,31729,621,3,1,PhD,Own,0,Web_Portal,APP-7648
49,107242.0,40925,603,15,0,High School,Mortgage,0,Web_Portal,APP-3294
81,38687.0,41875,772,10,4,Bachelor,Own,1,Web_Portal,APP-3253
55,59244.0,20703,394,32,4,Bachelor,Mortgage,0,Web_Portal,APP-4611
18,149128.0,32053,476,11,0,Master,Rent,0,Web_Portal,APP-6353
47,140283.0,28987,763,16,4,PhD,Own,0,Web_Portal,APP-2736
84,154277.0,5258,384,13,4,High School,Own,0,Web_Portal,APP-8915
27,53005.0,25177,333,6,0,PhD,Own,0,Web_Portal,APP-8659
21,80695.0,17760,829,6,3,High School,Own,0,Web_Portal,APP-1114
52,41037.0,25087,594,33,2,Bachelor,Rent,0,Legacy_System,APP-9860
19,,9554,658,7,4,Bachelor,Rent,0,Web_Portal,APP-6649
77,80941.0,11582,656,6,4,PhD,Rent,0,Web_Portal,APP-10844
21,57570.0,1115,736,28,2,Master,Rent,1,Web_Portal,APP-1498
54,88772.0,16531,526,18,4,Master,Rent,0,Web_Portal,APP-8822
27,111901.0,45379,752,5,1,Bachelor,Own,0,Web_Portal,APP-1720
37,129987.0,6417,552,1,3,High School,Rent,0,Web_Portal,APP-8258
28,106290.0,31652,486,30,4,Master,Mortgage,1,Web_Portal,APP-9843
28,34781.0,10859,743,16,1,Master,Rent,0,Web_Portal,APP-6730
82,99538.0,20309,635,22,4,PhD,Own,0,Web_Portal,APP-4089
25,46571.0,38634,348,18,4,Master,Own,0,Web_Portal,APP-8226
79,64350.0,32076,625,2,1,High School,Own,0,Web_Portal,APP-8306
19,122865.0,3124,599,35,0,Master,Rent,0,Web_Portal,APP-7508
20,128806.0,33314,497,24,4,PhD,Mortgage,0,Web_Portal,APP-1596
22,175791.0,46079,425,35,4,High School,Own,0,Web_Portal,APP-10092
44,138025.0,26286,687,1,3,High School,Own,0,Web_Portal,APP-7095
37,73987.0,16902,569,35,0,Bachelor,Rent,1,Web_Portal,APP-7053
86,196239.0,5736,681,37,4,Master,Mortgage,0,Web_Portal,APP-6164
64,162645.0,40453,642,2,1,PhD,Rent,0,Web_Portal,APP-2647
76,113137.0,34680,406,33,3,High School,Rent,0,Web_Portal,APP-9167
48,157301.0,33667,325,12,1,High School,Mortgage,0,Web_Portal,APP-7920
40,,41601,418,20,3,PhD,Rent,0,Web_Portal,APP-3700
73,81321.0,22366,503,6,3,PhD,Rent,0,Web_Portal,APP-9203
45,27450.0,38310,436,31,2,High School,Rent,1,Web_Portal,APP-2700
68,129490.0,2619,825,21,3,PhD,Rent,1,Web_Portal,APP-9943
89,45099.0,48743,306,19,1,PhD,Mortgage,1,Web_Portal,APP-6404
56,58664.0,37918,571,7,3,High School,Rent,0,Web_Portal,APP-8219
32,42592.0,17411,708,3,3,PhD,Mortgage,1,Web_Portal,APP-8502
34,29475.0,48511,815,38,3,Bachelor,Own,1,Web_Portal,APP-3942
26,137028.0,24740,479,22,4,PhD,Rent,0,Web_Portal,APP-7301
50,21669.0,14860,830,23,2,Bachelor,Mortgage,1,Web_Portal,APP-1086
20,131975.0,28380,721,35,4,Bachelor,Rent,0,Web_Portal,APP-3308
27,138384.0,47257,824,26,2,Master,Own,0,Web_Portal,APP-3677
47,42555.0,4478,821,35,4,PhD,Rent,0,Web_Portal,APP-9216
86,32420.0,40757,812,33,1,Bachelor,Mortgage,0,Web_Portal,APP-8729
55,152871.0,18882,532,34,4,PhD,Mortgage,0,Web_Portal,APP-3594
73,178920.0,10926,523,11,4,PhD,Rent,0,Web_Portal,APP-6884
46,159325.0,31623,657,26,2,PhD,Rent,0,Web_Portal,APP-2029
79,,6597,705,26,3,Master,Mortgage,0,Web_Portal,APP-1136
33,196092.0,1964,770,39,0,Bachelor,Rent,0,Web_Portal,APP-7831
25,28177.0,42279,465,35,3,Master,Own,0,Web_Portal,APP-8814
89,,5479,550,15,4,Master,Own,0,Web_Portal,APP-3854
48,89535.0,10219,404,10,2,Master,Rent,0,Web_Portal,APP-5409
27,119865.0,31835,723,2,4,Bachelor,Own,0,Web_Portal,APP-2200
